id,ACC,F1,SE,SP,IoU,AUC
S1191R03,0.9981919642857143,0.9841176470588235,0.9816154899276355,0.9991951424479506,0.9687319050376375,0.9999608108699318
S1191R04,0.9982924107142858,0.9893683552220137,0.9953859060402684,0.9985445371628178,0.9789603960396039,0.9999797971094574
S1191R05,0.9978125,0.981059141863162,0.967409948542024,0.9997036264270388,0.9628224582701063,0.9999569340447935
S1191R06,0.9988058035714286,0.9907238838318162,0.9833075202202719,0.999880652591629,0.9816182786462807,0.9999874224138897
S1191R07,0.9985379464285714,0.986133163967397,0.9728487886382623,0.999988209215677,0.9726456462727083,0.9999826536581513
S1191R08,0.9986049107142857,0.9884526558891455,0.9912914582175283,0.9990736672090068,0.9771689497716894,0.9999792537507697
S1191R09,0.9987053571428571,0.9891972434345315,0.9921539323743696,0.999121630443814,0.9786253915607149,0.9999780863291132
S1191R10,0.9987946428571428,0.9903069466882067,0.9908405172413793,0.9993216869763899,0.9808,0.9999786317377178
S1192L01,0.9976339285714285,0.9830994897959183,0.9757873081183731,0.9992915550966006,0.9667607400439009,0.9999371528092234
S1192R01,0.9980691964285714,0.9820110221482791,0.9806853582554517,0.9990564368697293,0.9646578140960164,0.9999500428394074
S1192R02,0.99890625,0.9888408107492599,0.9832427536231884,0.9997182569496619,0.9779279279279279,0.9999750234296737
S1192R03,0.998359375,0.9866594064797168,0.9837133550488599,0.999322025834384,0.9736700698549167,0.9999584571804627
S1192R04,0.9987276785714285,0.9873361475227728,0.982316534040672,0.9996003573275659,0.974989030276437,0.9999765838431287
S1192R05,0.9978348214285714,0.9803683464885651,0.9793772745653053,0.9989132232381223,0.9614926558157999,0.9999221612074615
S1192R06,0.9984151785714286,0.9876778896216591,0.9876778896216591,0.9991531286528782,0.9756557517572433,0.9999666438652174
S1193L01,0.9985825892857143,0.9871209816448636,0.9975404796064767,0.9986426033687044,0.9745694833800561,0.9999785813003821
S1193L02,0.9989620535714285,0.9903536977491961,0.9937552039966694,0.9992570404264353,0.9808917197452229,0.999985550863533
S1193L03,0.9984709821428571,0.9860104156029817,0.9887364325209912,0.999032071485062,0.9724068479355489,0.999972240158486
S1193L04,0.9983370535714285,0.9821876867901973,0.9968454258675079,0.998408965944852,0.9649988254639418,0.9999773447919604
S1193L05,0.998359375,0.9838230439088809,0.988500663423264,0.9988833776064318,0.96816114359974,0.9999609614941479
S1194R01,0.9981808035714286,0.9843284299586578,0.9830996735164202,0.9991113007002951,0.9691404770920106,0.9999530578345707
S1194R02,0.9984933035714286,0.9847612597358618,0.9804450438300741,0.9994362955220726,0.9699799866577719,0.9999683531271734
S1194R03,0.998984375,0.9878779805514852,0.988272921108742,0.9994525207343211,0.9760463279810476,0.999981451510271
S1194R04,0.9983705357142857,0.9845437222104595,0.975660931598825,0.9996463682014287,0.969557964970809,0.9999711749769447
S1194R05,0.9985602678571428,0.9836356716985919,0.9746103569632981,0.9996729812431384,0.9677983025461807,0.9999696715528408
S1195R01,0.9974441964285714,0.9833345462484535,0.9913426265590609,0.9979464878903183,0.9672154617036507,0.9999263311060733
S1195R02,0.9977678571428571,0.9835958005249343,0.9882973462996538,0.9984557001424587,0.9677211103938025,0.9999404403807995
S1195R03,0.9985491071428572,0.9882289025715321,0.9941701584988158,0.9988348729654861,0.9767316985860032,0.9999788167384909
S1195R04,0.998828125,0.9899895128229573,0.9978858350951374,0.9988862163347039,0.9801774589390221,0.9999845178145004
S1195R05,0.998046875,0.9847865774145875,0.989517819706499,0.9986289284181411,0.9700291145744134,0.9999570261767737
S1196R01,0.9977566964285715,0.9765706958853013,0.9568296025582458,0.9998591912886344,0.9542141230068337,0.9999642028104728
S1196R02,0.9982700892857143,0.9844736051287188,0.9919257165926524,0.9986414006568533,0.9694219767212467,0.999968520491778
S1196R03,0.9978013392857142,0.9781620662897683,0.9696703296703296,0.9993062904174015,0.9572575395964418,0.9999285423571138
S1196R04,0.9983147321428572,0.9817742908871454,0.9743651173933876,0.999484934329127,0.9642010431484116,0.9999609625789209
S1196R05,0.9986383928571428,0.9856165998585239,0.9809903778455762,0.9995195631540092,0.9716410971641097,0.9999722010986904
S1197L01,0.9981473214285714,0.9852784675416815,0.9923186852447302,0.9985357491488298,0.9709840936899143,0.9999653402746947
S1197L02,0.9980357142857142,0.9827788649706458,0.9770428015564202,0.9993132843949799,0.966140823393613,0.999940605734209
S1197L03,0.9981138392857143,0.9850719901068811,0.9874269523640872,0.9988326801901064,0.9705831157528285,0.9999550721743334
S1197L04,0.9984263392857143,0.98583910816511,0.9917154980804203,0.9988186790469102,0.972073677956031,0.9999738290504554
S1197L05,0.9978348214285714,0.9812813585488228,0.991034885987137,0.9982478779197101,0.9632506156469028,0.9999426121344531
S1197R01,0.9988727678571429,0.9879056400431087,0.9915865384615384,0.9992275280898877,0.9761003312825367,0.9999791984591077
S1198L01,0.9982254464285715,0.9832437559279166,0.985424588086185,0.9989395046308298,0.9670398009950248,0.9999643116401371
S1198L02,0.9976674107142857,0.9797146462195477,0.9741362671298976,0.9991115744086047,0.9602359208523592,0.9999397084659458
S1198L03,0.9973325892857143,0.9784587652095539,0.9787234042553191,0.9985604492350156,0.957826010234692,0.9999045292016051
